 , , , ,1, , , ,4.61619997025
 , ,1, , ,0, , ,12.2974050045
 ,1, , , , , , ,2.79252314568
1, , , , , , , ,5.27283906937
 , , , , , ,1, ,2.76134896278
 , , ,0, , , ,1,4.31527614594
 , , , , , , ,1,3.72035884857
 , ,1, , , , , ,3.76970219612
 ,1, , , , , , ,2.36083292961
 , ,1, , , ,0, ,5.53704309464
0, , , ,1, , , ,11.625082016
 , , ,0, , , ,1,7.59368991852
 , , , , ,1, , ,4.24895501137
 , , , ,1, , , ,2.8488240242
 ,1, , , , , ,0,14.072218895
 , ,0, ,1, , , ,3.79371595383
1, , , , , , , ,4.13675498962
 ,1, ,0, , , , ,3.96904993057
 , , , ,1, , , ,2.58541584015
 , , , , , ,1, ,4.80022501945
 , , , , , , ,1,5.63274407387
 ,1, , , , , , ,3.56874704361
 , , , , ,1, , ,3.61728906631
 , ,1, , , , , ,6.72110009193
 , , , ,1, , , ,6.8168990612
 , ,1, , , , , ,16.5047440529
 , , , , , , ,1,2.60127782822
1, , , , ,0, , ,10.4088490009
 ,1, , , , , , ,4.09720683098
 , , ,1, , , , ,7.8013010025
0, ,1, , , , , ,5.71261000633
 , ,1, , , ,0, ,20.0726308823
 ,1, , , , , , ,3.35283303261
 , , ,1, , , , ,5.80924987793
 , ,1, , , , , ,6.1131939888
 , , ,1, ,0, , ,9.63207483292
1, , , , , , , ,3.00845718384
 , , , , , ,1, ,2.40305304527
 , , , ,1, , , ,3.39321112633
 , , , , , , ,1,3.23276090622
 , , , ,1, , , ,2.44917011261
 , ,1, , , , , ,2.9771001339
 , , , , ,1, , ,3.4169781208
 , , , , , , ,1,3.7210919857
 , , , , , ,1, ,2.96885204315
 , , ,1, , , , ,4.68096899986
0, ,1, , , , , ,5.40909004211
 ,1, , , , , , ,4.58536410332
0,1, , , , , , ,9.09716081619
 , , ,1, , , , ,4.57678508759
 , , , , ,1, , ,2.97710299492
 , , , ,1, , , ,2.81762385368
 ,1, , , , , , ,3.28879284859
 , , , , , , ,1,3.18536996841
 , ,1, , , , , ,2.82496285439
 , ,1, , , ,0, ,4.2647960186
 ,1, , , , , , ,3.1688990593
 , , ,1, , , , ,3.40946388245
 , ,1, , , , , ,3.49727201462
1, , , , , , , ,2.37738180161
 , , , , , , ,1,2.90487909317
 , , , , ,1, , ,6.54518079758
 , , , ,1, , , ,3.23286700249
 , ,1, , , ,0, ,6.80093193054
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
